2017-01-03	36.0	0.0
2017-01-04	35.900001525878906	0.03829056177383805
2017-01-05	34.59000015258789	0.10973439358386372
2017-01-06	35.40999984741211	0.19596822715948647
2017-01-09	35.15999984741211	0.2585050807125313
2017-01-10	35.849998474121094	0.3300823053829447
2017-01-11	35.75	0.3827986514514876
2017-01-12	36.95000076293945	0.42811428605450885
2017-01-13	36.20000076293945	0.46113241026444385
2017-01-17	36.68999862670898	0.4574157321212873
2017-01-18	36.11000061035156	0.46524541456769697
2017-01-19	36.68999862670898	0.44453949320835306
2017-01-20	36.560001373291016	0.4515699799204995
2017-01-23	37.38999938964844	0.46549335901562827
2017-01-24	37.13999938964844	0.4926357197919238
2017-01-26	36.77000045776367	0.5701103512824126
2017-01-27	37.47999954223633	0.605965322997907
2017-01-30	37.310001373291016	0.6064104783286091
2017-01-31	38.18999862670898	0.6082246178877142
2017-02-01	37.68999862670898	0.6246519091300264
2017-02-02	37.84999847412109	0.6048767125489363
2017-02-03	38.04999923706055	0.5737151655408468
2017-02-06	37.54999923706055	0.5591160537869513
2017-02-07	37.58000183105469	0.5440983209666399
2017-02-08	37.93999862670898	0.5516589336486533
2017-02-09	38.0099983215332	0.5441162797469374
2017-02-10	38.2400016784668	0.5168492999874701
2017-02-13	39.29999923706055	0.4652657524697368
2017-02-14	38.9900016784668	0.4035947936839861
2017-02-15	38.29999923706055	0.35705948035905877
2017-02-16	38.34999847412109	0.31613218978066016
2017-02-17	38.04999923706055	0.32912502004180766
2017-02-21	38.13999938964844	0.3172063336002964
2017-02-22	38.02999877929688	0.2978716841142983
2017-02-23	37.70000076293945	0.26855965632569934
2017-02-24	37.45000076293945	0.2381463947527962
2017-03-01	36.900001525878906	0.21559296491272306
2017-03-02	36.400001525878906	0.16275945837936234
2017-03-03	37.02000045776367	0.10714630182522455
2017-03-06	37.5	0.05876395026989911
2017-03-07	37.2400016784668	0.01819345111490378
2017-03-08	37.13999938964844	-0.01260320061206599
2017-03-09	37.79999923706055	-0.07049123042952132
2017-03-10	37.290000915527344	-0.10945775983978834
2017-03-13	37.380001068115234	-0.120392016136325
2017-03-14	37.31999969482422	-0.13476625171884038
2017-03-15	37.400001525878906	-0.134122016040358
2017-03-16	38.5	-0.10895484079673423
