2017-01-26	36.77000045776367	0.02138890160454654	0.18176349680204873
2017-01-27	37.47999954223633	0.04401108493598427	0.13512731594475458
2017-01-30	37.310001373291016	0.07863547871362542	0.08654934993729668
2017-01-31	38.18999862670898	0.0785088616570564	0.06855401899492697
2017-02-01	37.68999862670898	0.07195673464950492	0.08592881621963522
2017-02-02	37.84999847412109	0.05578800795329819	0.049453591495934424
2017-02-03	38.04999923706055	0.06433564299470063	0.043157552308553226
2017-02-06	37.54999923706055	0.016238118044178407	0.04834325893672098
2017-02-07	37.58000183105469	0.038121575663833784	0.04853571174046478
2017-02-08	37.93999862670898	0.03406922994785955	0.08381584993546976
2017-02-09	38.0099983215332	0.05261693932613709	0.06708489288262975
2017-02-10	38.2400016784668	0.042245928312176995	0.07251588304537626
2017-02-13	39.29999923706055	0.0749452341588599	0.035287709871771655
2017-02-14	38.9900016784668	0.042792252338504255	0.015061898028361664
2017-02-15	38.29999923706055	0.031233168187273064	0.004772012177905127
2017-02-16	38.34999847412109	0.04296975786476542	-0.03514135604860724
2017-02-17	38.04999923706055	0.015208103035910803	0.007729946571633173
2017-02-21	38.13999938964844	0.022245992650956836	0.009401948334913035
2017-02-22	38.02999877929688	-0.004189574578832178	-0.0002596966632000264
2017-02-23	37.70000076293945	0.00026537905531753836	-0.021254751154251572
2017-02-24	37.45000076293945	-0.010567971659367958	-0.007810446192458187
2017-03-01	36.900001525878906	-0.03022333072904626	0.0005237093082712807
2017-03-02	36.400001525878906	-0.030625771892070608	-0.03134712777991133
2017-03-03	37.02000045776367	-0.014901579191203052	-0.04111705231906382
2017-03-06	37.5	-0.011597223053119166	-0.05901805173684194
2017-03-07	37.2400016784668	-0.020257739465097346	-0.055967349389897225
2017-03-08	37.13999938964844	-0.028765748967991778	-0.0459354523689518
2017-03-09	37.79999923706055	-0.038167939672260176	-0.05296278159647583
2017-03-10	37.290000915527344	-0.04360094100427603	-0.03921577347936456
2017-03-13	37.380001068115234	-0.024020840398740417	-0.031134571442432812
2017-03-14	37.31999969482422	-0.026857857112873695	-0.035629413984364255
2017-03-15	37.400001525878906	-0.017082725997758952	-0.05906421215139546
2017-03-16	38.5	0.009438925435569567	-0.032859001490939566
2017-03-17	37.880001068115234	-0.00394419447794736	-0.03429471166430109
2017-03-20	38.33000183105469	0.01671090332535341	-0.028780802032588593
2017-03-21	38.33000183105469	0.023498025372167275	-0.049593265793207
2017-03-22	37.380001068115234	0.013008117137873088	-0.054435960905392156
2017-03-23	37.810001373291016	0.038736257920474415	-0.035303549515159016
2017-03-24	38.38999938964844	0.03700699392069984	-0.02966564817958295
2017-03-27	37.959999084472656	0.012266642252604099	-0.034604015569409285
2017-03-28	37.459999084472656	0.005907556285988713	-0.02977797820830852
2017-03-29	37.93999862670898	0.02154009828237946	-0.021639248724444338
2017-03-30	38.47999954223633	0.017989426425942368	-0.011074134081121012
2017-03-31	35.5	-0.04800216872030161	-0.02068395021283298
2017-04-03	36.88999938964844	-0.013108658760439762	-0.03077344854438946
2017-04-04	36.29999923706055	-0.02733120220001317	-0.038587843789925635
2017-04-05	36.41999816894531	-0.026203297244666746	-0.02554344147274701
2017-04-06	36.70000076293945	-0.046753226936637526	-0.04387371168502563
2017-04-07	36.20000076293945	-0.04435058758722921	-0.02824856843651391
2017-04-10	35.97999954223633	-0.06130973588721311	-0.029903034544489504
2017-04-11	36.5099983215332	-0.047482479065444005	0.0008282379427346775
2017-04-12	36.470001220703125	-0.024344564510682454	-0.011347905765049515
2017-04-13	35.869998931884766	-0.051309240173068815	-0.018020558119721253
2017-04-17	35.90999984741211	-0.0646001453937256	-0.022512545402902706
2017-04-18	36.150001525878906	-0.04768170711927444	-0.008400986971489277
2017-04-19	36.5	-0.025627312011082815	0.004185310414070331
2017-04-20	36.84999847412109	-0.02872957807174381	0.02156490554273316
2017-04-24	36.70000076293945	-0.04625776508503121	0.047592298156386326
2017-04-25	38.119998931884766	0.07380278681365526	0.06617860883967785
2017-04-26	37.970001220703125	0.02927627673959088	0.05310478734322244
2017-04-27	36.9900016784668	0.01900833211869024	0.07486470747093188
2017-04-28	37.0099983215332	0.016199895174376255	0.05744555280345143
2017-05-02	37.88999938964844	0.03242503002644814	0.06239505980717075
2017-05-03	37.66999816894531	0.040607662293499214	0.02547070904895432
2017-05-04	36.0099983215332	0.0008337626369800955	0.030824789283253162
2017-05-05	37.470001220703125	0.026294246598300264	0.03089652225889017
2017-05-08	37.52000045776367	0.028790765064863555	0.0649495972995533
2017-05-09	36.900001525878906	0.028714876628517905	0.0680407619055825
2017-05-10	37.88999938964844	0.055137832098292705	0.08757469409749041
2017-05-11	37.7599983215332	0.044536562315266925	0.10223097846608242
2017-05-12	38.70000076293945	0.06027399350519058	0.06140591779396676
2017-05-15	38.43999862670898	0.04314790280668568	0.014614368183422544
2017-05-16	38.22999954223633	0.041689339168676565	0.014965296651344051
2017-05-17	37.04999923706055	-0.028069247765094674	-0.00528264024604308
2017-05-18	35.97999954223633	-0.052409839728468355	0.0013340244842907634
2017-05-19	38.0	0.02730463032450081	0.007150436169635732
2017-05-22	37.060001373291016	0.0013510687388689213	0.020305920225340612
2017-05-23	36.59999847412109	-0.034045947118167	0.009744506715555046
2017-05-24	36.900001525878906	-0.02044058084667444	0.02888768003176989
2017-05-25	36.900001525878906	0.02471544698222039	0.07219828616088031
2017-05-26	36.900001525878906	-0.015212161095668142	0.07626444662235943
2017-05-30	37.540000915527344	0.0005330612345324504	0.06703467864585866
2017-05-31	37.7599983215332	0.023306145259944122	0.07242922894918458
