2017-01-23	37.38999938964844	0.05711056032695305
2017-01-24	37.13999938964844	0.031666649712456696
2017-01-26	36.77000045776367	0.024233952504364664
2017-01-27	37.47999954223633	0.08355014099160729
2017-01-30	37.310001373291016	0.053657202317603625
2017-01-31	38.189998626708984	0.0861774400582056
2017-02-01	37.689998626708984	0.05132497157332172
2017-02-02	37.849998474121094	0.05874121605933125
2017-02-03	38.04999923706055	0.029769917494139264
2017-02-06	37.54999923706055	0.03729277474223669
2017-02-07	37.58000183105469	0.048549153768381315
2017-02-08	37.939998626708984	0.03406922994785955
2017-02-09	38.0099983215332	0.05261693932613709
2017-02-10	38.2400016784668	0.04224592831217677
2017-02-13	39.29999923706055	0.0749452341588599
2017-02-14	38.9900016784668	0.042792252338504255
2017-02-15	38.29999923706055	0.031233168187273064
2017-02-16	38.349998474121094	0.04296975786476542
2017-02-17	38.04999923706055	0.015208103035910803
2017-02-20	38.15999984741211	0.022782054216958114
2017-02-21	38.13999938964844	-0.0013092233270094455
2017-02-22	38.029998779296875	0.009020964844157708
2017-02-23	37.70000076293945	-0.003962951578035057
2017-02-24	37.45000076293945	-0.015768685575601737
2017-03-01	36.900001525878906	-0.017310192393828694
2017-03-02	36.400001525878906	-0.031399687271986054
2017-03-03	37.02000045776367	-0.024248766532575794
2017-03-06	37.5	-0.013417478138752825
2017-03-07	37.2400016784668	-0.026150626467234317
2017-03-08	37.13999938964844	-0.05496182924541115
2017-03-09	37.79999923706055	-0.030520707621909615
2017-03-10	37.290000915527344	-0.02637071388126533
2017-03-13	37.380001068115234	-0.025293284083451106
2017-03-14	37.31999969482422	-0.01918527087709665
2017-03-15	37.400001525878906	-0.019916098652310255
2017-03-16	38.5	0.009438925435569567
2017-03-17	37.880001068115234	-0.003944194477947138
2017-03-20	38.33000183105469	0.01671090332535341
2017-03-21	38.33000183105469	0.023498025372167275
2017-03-22	37.380001068115234	0.013008117137873088
2017-03-23	37.810001373291016	0.038736257920474415
2017-03-24	38.38999938964844	0.03700699392069984
2017-03-27	37.959999084472656	0.012266642252604099
2017-03-28	37.459999084472656	0.005907556285988713
2017-03-29	37.939998626708984	0.021540098282379683
2017-03-30	38.47999954223633	0.017989426425942368
2017-03-31	35.5	-0.04800216872030161
