2017-01-26	36.77000045776367	55.20958253441572	0.02138890160454654	0.26990586026635555	83.77662299715624	0.18176349680204873	0.5701103512824126
2017-01-27	37.47999954223633	68.64519406264588	0.04401108493598427	0.3241851152741049	75.75760077857333	0.13512731594475458	0.605965322997907
2017-01-30	37.310001373291016	63.380324067358096	0.07863547871362542	0.3494560723554869	66.96699311177521	0.08654934993729668	0.6064104783286091
2017-01-31	38.18999862670898	69.59900669572363	0.0785088616570564	0.4354720609699072	68.6764898927284	0.06855401899492697	0.6082246178877142
2017-02-01	37.68999862670898	62.20162190795023	0.07195673464950492	0.45801482058553944	68.25635238504026	0.08592881621963522	0.6246519091300264
2017-02-02	37.84999847412109	63.81580994734704	0.05578800795329819	0.4832205053134402	62.261587674461424	0.049453591495934424	0.6048767125489363
2017-02-03	38.04999923706055	58.33334296643177	0.06433564299470063	0.5134162393340276	59.319727396864195	0.043157552308553226	0.5737151655408468
2017-02-06	37.54999923706055	60.62993734268091	0.016238118044178407	0.49133692850304556	61.16882428448349	0.04834325893672098	0.5591160537869513
2017-02-07	37.58000183105469	57.55522093230365	0.038121575663833784	0.47083241123610264	66.75977876862916	0.04853571174046478	0.5440983209666399
2017-02-08	37.93999862670898	66.13758642798851	0.03406922994785955	0.47811970008216065	67.8378650060699	0.08381584993546976	0.5516589336486533
2017-02-09	38.0099983215332	62.79072346339814	0.05261693932613709	0.48396447810898735	71.30681541094133	0.06708489288262975	0.5441162797469374
2017-02-10	38.2400016784668	65.96960132745801	0.042245928312176995	0.5013763015821553	64.23248153624776	0.07251588304537626	0.5168492999874701
2017-02-13	39.29999923706055	67.39528158263553	0.0749452341588599	0.5938625633753674	56.876780965434875	0.035287709871771655	0.4652657524697368
2017-02-14	38.9900016784668	66.66671248892533	0.042792252338504255	0.6348264952813736	50.146202173373574	0.015061898028361664	0.4035947936839861
2017-02-15	38.29999923706055	63.032368415580095	0.031233168187273064	0.604643324152164	37.431204219264586	0.004772012177905127	0.35705948035905877
